activitePrincipaleEtablissement,typeVoieEtablissement,libelleVoieEtablissement,libelleCommuneEtablissement,codePostalEtablissement,departement,geometry,long,lat
47.73Z,rue,DU DOCT SCHWEITZER,CONFLANS-SAINTE-HONORINE,78700,78,POINT (2.3308782 48.8657004),2.3308782,48.8657004
47.73Z,rue,DE CLIGNANCOURT,PARIS 18,75018,75,POINT (2.1956099 48.8918203),2.1956099,48.8918203
47.73Z,boulevard,GALLIENI,ISSY-LES-MOULINEAUX,92130,92,POINT (2.4098219 48.7646607),2.4098219,48.7646607
47.73Z,avenue,DAUMESNIL,PARIS 12,75012,75,POINT (2.5125421 48.8344012),2.5125421,48.8344012
47.73Z,avenue,DES PYRAMIDES,CHAMPS-SUR-MARNE,77420,77,POINT (2.5701196 48.3176338),2.5701196,48.3176338
47.73Z,allée,PARMENTIER,CRETEIL,94000,94,POINT (2.4007012 48.839975),2.4007012,48.839975
47.73Z,rue,DU SUD,ANTONY,92160,92,POINT (2.1671203 48.842294),2.1671203,48.842294
47.73Z,rue,GRANDE,FONTAINEBLEAU,77300,77,POINT (2.3547569 48.7776459),2.3547569,48.7776459
47.73Z,place,VICTOR HUGO,PARIS 16,75116,75,POINT (2.5189714 48.7725136),2.5189714,48.7725136
47.73Z,rue,JEAN BLEUZEN,VANVES,92170,92,POINT (2.323914 48.8012349),2.323914,48.8012349
47.73Z,rue,DE PARIS,PALAISEAU,91120,91,POINT (1.9227966 48.9478758),1.9227966,48.9478758
47.73Z,avenue,DE SUFFREN,PARIS 7,75007,75,POINT (2.5413997 48.8233124),2.5413997,48.8233124
47.73Z,,DE MONTLIGNON,EAUBONNE,95600,95,POINT (2.3877684 48.7907608),2.3877684,48.7907608
47.73Z,rue,DU FAUBOURG SAINT MARTIN,PARIS 10,75010,75,POINT (2.6713341 49.0515146),2.6713341,49.0515146
47.73Z,rue,JOUFFROY D'ABBANS,PARIS 17,75017,75,POINT (2.323914 48.8012349),2.323914,48.8012349
47.73Z,rue,DE PARIS,PALAISEAU,91120,91,POINT (2.3441283 48.9031291),2.3441283,48.9031291
47.73Z,boulevard,CHARLES DE GAULLE,COLOMBES,92700,92,POINT (2.3444789 48.8770896),2.3444789,48.8770896
47.73Z,place,DU GEN DE GAULLE,VERNOUILLET,78540,78,POINT (2.4651193 48.9365904),2.4651193,48.9365904
47.73Z,avenue,DU GENERAL LECLERC,LE PLESSIS-TREVISE,94420,94,POINT (2.2194315 48.8422348),2.2194315,48.8422348
47.73Z,avenue,DES SCIENCES,CHELLES,77500,77,POINT (2.3830539 48.8135042),2.3830539,48.8135042
47.73Z,boulevard,MURAT,PARIS 16,75016,75,POINT (2.0041262 48.9792561),2.0041262,48.9792561
47.73Z,rue,PAUL VAILLANT COUTURIER,ALFORTVILLE,94140,94,POINT (1.7458264 48.9851375),1.7458264,48.9851375
47.73Z,rue,DE LA LIBERATION,SAINT-CLOUD,92210,92,POINT (2.335463 48.9457453),2.335463,48.9457453
47.73Z,,DE QUARANTE SOUS (RN 13),ORGEVAL,78630,78,POINT (2.0903109 49.0170231),2.0903109,49.0170231
47.73Z,rue,CHARLES DE GAULLE,LE PLESSIS-BOUCHARD,95130,95,POINT (2.3726972 48.9018716),2.3726972,48.9018716
47.73Z,rue,GAY LUSSAC,PARIS 5,75005,75,POINT (2.3713726 48.8791992),2.3713726,48.8791992
47.73Z,,DE L ANCIENNE BOULANGERIE,ISSY-LES-MOULINEAUX,92130,92,POINT (2.0361633 48.948465),2.0361633,48.948465
47.73Z,rue,LEMERCIER,PARIS 17,75017,75,POINT (2.4581398 48.9857721),2.4581398,48.9857721
47.73Z,place,AUGUSTE METIVIER,PARIS 20,75020,75,POINT (2.356524 48.8294546),2.356524,48.8294546
47.73Z,avenue,GEORGES GOSNAT,IVRY-SUR-SEINE,94200,94,POINT (2.3351044 48.8736637),2.3351044,48.8736637
47.73Z,rue,DU PDT WILSON,LEVALLOIS-PERRET,92300,92,POINT (2.3667308 48.8659584),2.3667308,48.8659584
47.73Z,rue,HENRI BARBUSSE,CLICHY,92110,92,POINT (2.4018334 48.8005232),2.4018334,48.8005232
47.73Z,rue,BENJAMIN FRANKLIN,PARIS 16,75116,75,POINT (2.3024139 48.8312067),2.3024139,48.8312067
47.73Z,,DE CROISSY,LE VESINET,78110,78,POINT (2.3843637 48.836243),2.3843637,48.836243
47.73Z,avenue,GABRIEL PERI,ARGENTEUIL,95100,95,POINT (2.3932685 48.8760811),2.3932685,48.8760811
47.73Z,avenue,DES BORDES,LA QUEUE-EN-BRIE,94510,94,POINT (1.9575377 48.7429595),1.9575377,48.7429595
47.73Z,rue,D ERMONT,SAINT-GRATIEN,95210,95,POINT (2.3932685 48.8760811),2.3932685,48.8760811
47.73Z,avenue,DU GENERAL LECLERC,PARIS 14,75014,75,POINT (2.4049806 48.8595322),2.4049806,48.8595322
47.73Z,avenue,JEAN JAURES,MONTFERMEIL,93370,93,POINT (2.238081 48.8432647),2.238081,48.8432647
47.73Z,rue,RAYMOND LOSSERAND,PARIS 14,75014,75,POINT (2.5541298 48.8284592),2.5541298,48.8284592
47.73Z,rue,MIRIAM MAKEBA,BOBIGNY,93000,93,POINT (2.4509549 48.7520409),2.4509549,48.7520409
47.73Z,avenue,DE WAGRAM,PARIS 17,75017,75,POINT (2.3307139 48.827074),2.3307139,48.827074
47.73Z,avenue,DE LA DIVISION LECLERC,CHATENAY-MALABRY,92290,92,POINT (2.3922741 48.8874407),2.3922741,48.8874407
47.73Z,avenue,DE LA RESISTANCE,MONTREUIL,93100,93,POINT (2.3684435 48.7057963),2.3684435,48.7057963
47.73Z,rue,DES BATIGNOLLES,PARIS 17,75017,75,POINT (2.3692874 48.8540462),2.3692874,48.8540462
47.73Z,rue,EDOUARD MANET,PARIS 13,75013,75,POINT (2.1311939 48.8068213),2.1311939,48.8068213
47.73Z,rue,DU GAL LECLERC,BOUGIVAL,78380,78,POINT (2.3004202 48.8470363),2.3004202,48.8470363
47.73Z,rue,AUGUSTE MOUNIE,ANTONY,92160,92,POINT (2.6793095 48.9406902),2.6793095,48.9406902
47.73Z,rue,AUGUSTE MOUNIE,ANTONY,92160,92,POINT (2.3472814 48.8795194),2.3472814,48.8795194
47.73Z,avenue,HENRI BARBUSSE,GAGNY,93220,93,POINT (2.3534933 48.8610519),2.3534933,48.8610519
47.73Z,rue,DE NEUILLY,NANTERRE,92000,92,POINT (2.3488014 48.805736),2.3488014,48.805736
47.73Z,,DE LIEUSAINT - CENTRE,SAINT-PIERRE-DU-PERRAY,91280,91,POINT (1.9941332 48.8349065),1.9941332,48.8349065
47.73Z,avenue,DE LA PAIX,LE PECQ,78230,78,POINT (1.9724953301292407 48.82172525),1.9724953301292407,48.82172525
47.73Z,rue,BELGRAND,PARIS 20,75020,75,POINT (2.4918822 48.6207063),2.4918822,48.6207063
47.73Z,place,DU GENERAL DE GAULLE,IVRY-SUR-SEINE,94200,94,POINT (2.3790698 48.8923365),2.3790698,48.8923365
47.73Z,avenue,MICHEL GOUTIER,NOISY-LE-GRAND,93160,93,POINT (2.374593 48.89083),2.374593,48.89083
47.73Z,avenue,PHILIPPE BUR,MOISSY-CRAMAYEL,77550,77,POINT (2.3558116 48.8567788),2.3558116,48.8567788
47.73Z,rue,DE TOCQUEVILLE,PARIS 17,75017,75,POINT (2.3498549 48.8711944),2.3498549,48.8711944
47.73Z,avenue,LEDRU ROLLIN,LE PERREUX-SUR-MARNE,94170,94,POINT (2.3742925 48.8526821),2.3742925,48.8526821
47.73Z,place,STALINGRAD,IGNY,91430,91,POINT (2.3757192 48.9720151),2.3757192,48.9720151
47.73Z,boulevard,JEAN JAURES,BOULOGNE-BILLANCOURT,92100,92,POINT (2.3695869 48.8852901),2.3695869,48.8852901
47.73Z,rue,DE LA FOLIE MERICOURT,PARIS 11,75011,75,POINT (2.2892002 48.9332163),2.2892002,48.9332163
47.73Z,rue,DU GENERAL LECLERC,EAUBONNE,95600,95,POINT (2.3243895 49.1588198),2.3243895,49.1588198
47.73Z,rue,ORDENER,PARIS 18,75018,75,POINT (2.4107592 48.6772921),2.4107592,48.6772921
47.73Z,boulevard,SULLY,MANTES-LA-JOLIE,78200,78,POINT (2.9090068 48.8572446),2.9090068,48.8572446
47.73Z,rue,DE TOLBIAC,PARIS 13,75013,75,POINT (2.2743049 48.8523184),2.2743049,48.8523184
47.73Z,rue,GABRIEL PERI,YERRES,91330,91,POINT (2.3810984456504545 48.910828),2.3810984456504545,48.910828
47.73Z,boulevard,VICTOR HUGO,SAINT-OUEN-SUR-SEINE,93400,93,POINT (2.3883989 48.8582493),2.3883989,48.8582493
47.73Z,,BLAISE PASCAL,EVRY-COURCOURONNES,91000,91,POINT (2.1130436 49.085745),2.1130436,49.085745
47.73Z,boulevard,HENRI BARBUSSE,DRAVEIL,91210,91,POINT (2.2266909 48.8681809),2.2266909,48.8681809
47.73Z,rue,DE BOULAINVILLIERS,PARIS 16,75016,75,POINT (2.233417 48.99376),2.233417,48.99376
47.73Z,avenue,GAMBETTA,CHOISY-LE-ROI,94600,94,POINT (2.388057 48.8832246),2.388057,48.8832246
47.73Z,,DE MONTESSON,LE VESINET,78110,78,POINT (2.3830539 48.8135042),2.3830539,48.8135042
47.73Z,avenue,GABRIEL PERI,SAINT-OUEN-SUR-SEINE,93400,93,POINT (2.2632902 48.9001969),2.2632902,48.9001969
47.73Z,rue,DE ROMAINVILLE,MONTREUIL,93100,93,POINT (2.476602 48.8556457),2.476602,48.8556457
47.73Z,rue,DE MAUBEUGE,PARIS 10,75010,75,POINT (2.0840737 48.7246353),2.0840737,48.7246353
47.73Z,rue,EMILE DELSOL,LA GARENNE-COLOMBES,92250,92,POINT (2.3307839 48.7570366),2.3307839,48.7570366
47.73Z,avenue,DU MARECHAL MORTIER,LA QUEUE-EN-BRIE,94510,94,POINT (3.0909641 48.8171626),3.0909641,48.8171626
47.73Z,rue,VAUVENARGUES,PARIS 18,75018,75,POINT (2.4003457 48.8515884),2.4003457,48.8515884
47.73Z,avenue,LAFERRIERE,CRETEIL,94000,94,POINT (2.5816925 48.8744797),2.5816925,48.8744797
47.73Z,boulevard,HENRI BARBUSSE,SAINT CYR L'ECOLE,78210,78,POINT (2.2549388 48.71605),2.2549388,48.71605
47.73Z,boulevard,PASTEUR,PARIS 15,75015,75,POINT (2.4871527 48.9503621),2.4871527,48.9503621
47.73Z,,DEBUSSY,LE CHESNAY-ROCQUENCOURT,78150,78,POINT (2.8893029 48.9579832),2.8893029,48.9579832
47.73Z,avenue,ALBERT 1ER,RUEIL-MALMAISON,92500,92,POINT (2.4252217 48.7353918),2.4252217,48.7353918
47.73Z,rue,DE LA LIBERATION,ECOUEN,95440,95,POINT (2.2036028 48.8629893),2.2036028,48.8629893
47.73Z,,DE CLAYE,MITRY-MORY,77290,77,POINT (2.3093761 48.6075019),2.3093761,48.6075019
47.73Z,boulevard,DE VERDUN,COURBEVOIE,92400,92,POINT (2.3848362 48.8495601),2.3848362,48.8495601
47.73Z,place,DE LA REPUBLIQUE,VANVES,92170,92,POINT (2.3432391 48.8944645),2.3432391,48.8944645
47.73Z,rue,DANIELLE CASANOVA,SAINT-DENIS,93200,93,POINT (2.2751919 48.8600618),2.2751919,48.8600618
47.73Z,avenue,CHARLES ROUXEL,PONTAULT-COMBAULT,77340,77,POINT (2.3385453 48.8513559),2.3385453,48.8513559
47.73Z,avenue,ROGER SALENGRO,CHAVILLE,92370,92,POINT (2.2789061 48.8453013),2.2789061,48.8453013
47.73Z,boulevard,JEAN JAURES,CLICHY,92110,92,POINT (2.3603668 48.7755119),2.3603668,48.7755119
47.73Z,place,DE LA LIBERATION,LA FERTE-ALAIS,91590,91,POINT (2.4204634 48.8603129),2.4204634,48.8603129
47.73Z,,THIERS,LE RAINCY,93340,93,POINT (2.3788832 48.8596635),2.3788832,48.8596635
47.73Z,rue,SAINT HONORE,PARIS 1,75001,75,POINT (2.4083052 48.8348637),2.4083052,48.8348637
47.73Z,rue,JEAN LONGUET,CHATENAY-MALABRY,92290,92,POINT (2.3244289 48.8317667),2.3244289,48.8317667
47.73Z,,DE LIEUSAINT,SAINT-PIERRE-DU-PERRAY,91280,91,POINT (2.2284135 48.786698),2.2284135,48.786698
47.73Z,avenue,LOUIS BRAILLE,NANGIS,77370,77,POINT (3.1534789 48.8284764),3.1534789,48.8284764
47.73Z,rue,DU FAUBOURG MONTMARTRE,PARIS 9,75009,75,POINT (2.5448719 48.9246168),2.5448719,48.9246168
47.73Z,rue,DU FAUBOURG MONTMARTRE,PARIS 9,75009,75,POINT (2.0412988266464622 48.77897635),2.0412988266464622,48.77897635
47.73Z,avenue,VICTOR HUGO,LES PAVILLONS-SOUS-BOIS,93320,93,POINT (2.992495 48.8135179),2.992495,48.8135179
47.73Z,avenue,DE CLICHY,PARIS 17,75017,75,POINT (2.3364126 48.8629359),2.3364126,48.8629359
47.73Z,rue,ORDENER,PARIS 18,75018,75,POINT (2.1098296 49.0426284),2.1098296,49.0426284
47.73Z,rue,GEORGES FAROY,FAREMOUTIERS,77515,77,POINT (2.3054131 48.9009931),2.3054131,48.9009931
47.73Z,rue,DE LA CEINTURE,VERSAILLES,78000,78,POINT (2.4385433 48.9136529),2.4385433,48.9136529
47.73Z,quai,DE LA RAPEE,PARIS 12,75012,75,POINT (2.4529489 48.8061156),2.4529489,48.8061156
47.73Z,avenue,JEAN JAURES,DRANCY,93700,93,POINT (2.9411405 48.3719137),2.9411405,48.3719137
47.73Z,rue,DES EPINETTES,MOISSY-CRAMAYEL,77550,77,POINT (2.7491186 48.450047),2.7491186,48.450047
47.73Z,rue,AUGUSTIN THIERRY,PARIS 19,75019,75,POINT (2.5097984 48.8256802),2.5097984,48.8256802
47.73Z,rue,DU FAUBOURG DU TEMPLE,PARIS 11,75011,75,POINT (2.3729764 48.8367911),2.3729764,48.8367911
47.73Z,avenue,DU GENERAL LECLERC,VIROFLAY,78220,78,POINT (2.6891608 48.4087424),2.6891608,48.4087424
47.73Z,boulevard,FRANCOIS-VINCENT RASPAIL,NANTERRE,92000,92,POINT (2.4314208 48.8452908),2.4314208,48.8452908
47.73Z,rue,DE COURCELLES,PARIS 17,75017,75,POINT (2.4727969 48.6972549),2.4727969,48.6972549
47.73Z,rue,DE RENNES,PARIS 6,75006,75,POINT (2.3015734 48.8887047),2.3015734,48.8887047
47.73Z,avenue,JEAN JAURES,ARGENTEUIL,95100,95,POINT (2.5193108 48.9101097),2.5193108,48.9101097
47.73Z,rue,MECHIN,L'ILE-SAINT-DENIS,93450,93,POINT (2.2880984 48.7502286),2.2880984,48.7502286
47.73Z,place,RENE COTY,VIRY-CHATILLON,91170,91,POINT (2.3044192 48.8350336),2.3044192,48.8350336
47.73Z,avenue,MAURICE DAUVERGNE,LE MEE-SUR-SEINE,77350,77,POINT (2.2913653 48.8768146),2.2913653,48.8768146
47.73Z,avenue,RENE COTY,PARIS 14,75014,75,POINT (2.4015373 48.8599073),2.4015373,48.8599073
47.73Z,avenue,J B CLEMENT,BOULOGNE-BILLANCOURT,92100,92,POINT (1.9442841 48.760574),1.9442841,48.760574
47.73Z,rue,CARNOT,LEVALLOIS-PERRET,92300,92,POINT (2.121628 48.8992606),2.121628,48.8992606
47.73Z,rue,RICHER,PARIS 9,75009,75,POINT (1.9104625 49.0052064),1.9104625,49.0052064
47.73Z,rue,DE LA MARJOLAINE,ARGENTEUIL,95100,95,POINT (2.7212173 48.4070579),2.7212173,48.4070579
47.73Z,rue,GALLIENI,BOULOGNE-BILLANCOURT,92100,92,POINT (2.379758 48.9120158),2.379758,48.9120158
47.73Z,rue,HOUDAN,SCEAUX,92330,92,POINT (2.2998512 48.8652632),2.2998512,48.8652632
47.73Z,boulevard,DE LA MISSION MARCHAND,COURBEVOIE,92400,92,POINT (2.3534933 48.8610519),2.3534933,48.8610519
47.73Z,rue,DALAYRAC,FONTENAY-SOUS-BOIS,94120,94,POINT (2.25261 48.8814964),2.25261,48.8814964
47.73Z,avenue,ARISTIDE BRIAND,CACHAN,94230,94,POINT (2.3026213 48.9643958),2.3026213,48.9643958
47.73Z,rue,DE VILLARCEAU,LESIGNY,77150,77,POINT (2.9460968 48.9577336),2.9460968,48.9577336
47.73Z,avenue,PAUL VAILLANT COUTURIER,SAINTE-GENEVIEVE-DES-BOIS,91700,91,POINT (2.3344606 48.8811067),2.3344606,48.8811067
47.73Z,avenue,GABRIEL PERI,SAINTE-GENEVIEVE-DES-BOIS,91700,91,POINT (2.1675781 48.8995762),2.1675781,48.8995762
47.73Z,rue,DE CHARONNE,PARIS 11,75011,75,POINT (2.3504499 48.8361446),2.3504499,48.8361446
47.73Z,rue,DE BELLEVILLE,PARIS 20,75020,75,POINT (2.3928236 48.9786565),2.3928236,48.9786565
47.73Z,boulevard,DES BATIGNOLLES,PARIS 17,75017,75,POINT (2.4463063 48.5667974),2.4463063,48.5667974
47.73Z,rue,DU TEMPLE,PARIS 3,75003,75,POINT (2.3686136 48.8465757),2.3686136,48.8465757
47.73Z,rue,DES CORDELIERS,MEAUX,77100,77,POINT (2.3020453 48.7962615),2.3020453,48.7962615
47.73Z,place,DU GEN DE GAULLE,MAULE,78580,78,POINT (2.210508 48.9252146),2.210508,48.9252146
47.73Z,rue,NATIONALE,ANGERVILLE,91670,91,POINT (2.2172958 48.9240185),2.2172958,48.9240185
47.73Z,rue,DE TOLBIAC,PARIS 13,75013,75,POINT (2.0737886 48.8701461),2.0737886,48.8701461
47.73Z,boulevard,SALVADOR ALLENDE,SARCELLES,95200,95,POINT (2.0034452 49.0461088),2.0034452,49.0461088
47.73Z,boulevard,DE LESSEPS,VERSAILLES,78000,78,POINT (3.1337018 48.4778239),3.1337018,48.4778239
47.73Z,rue,DE LA POMPE,PARIS 16,75116,75,POINT (2.338888 48.9114433),2.338888,48.9114433
47.73Z,rue,DU GENERAL LECLERC,CRETEIL,94000,94,POINT (2.2906379 48.8839475),2.2906379,48.8839475
47.73Z,avenue,DE LA REPUBLIQUE,MONTGERON,91230,91,POINT (2.189793 48.7015547),2.189793,48.7015547
47.73Z,boulevard,DE PORT ROYAL,PARIS 5,75005,75,POINT (1.8101674 48.9894399),1.8101674,48.9894399
47.73Z,rue,DES PONTS,MORIGNY-CHAMPIGNY,91150,91,POINT (2.3227378 48.8711584),2.3227378,48.8711584
47.73Z,rue,DE BAGNOLET,PARIS 20,75020,75,POINT (1.9524447 48.7676953),1.9524447,48.7676953
47.73Z,avenue,LOUISE MICHEL,LE BLANC-MESNIL,93150,93,POINT (2.5134533 48.9352466),2.5134533,48.9352466
47.73Z,avenue,DU 8 MAI 1945,VILLABE,91100,91,POINT (2.4603825 48.8602461),2.4603825,48.8602461
47.73Z,avenue,JEAN JAURES,DOMONT,95330,95,POINT (2.4603825 48.8602461),2.4603825,48.8602461
47.73Z,rue,DE LA CHAPELLE,PARIS 18,75018,75,POINT (2.3929471 48.8366106),2.3929471,48.8366106
47.73Z,rue,DE PARIS ,MONTFORT L'AMAURY,78490,78,POINT (2.3357596 48.993567),2.3357596,48.993567
47.73Z,rue,EMILE ZOLA,ALFORTVILLE,94140,94,POINT (2.2068278 48.9567191),2.2068278,48.9567191
47.73Z,rue,BASTIEN LEPAGE,PARIS 16,75016,75,POINT (2.3444789 48.8770896),2.3444789,48.8770896
47.73Z,,BELLE EPINE,THIAIS,94320,94,POINT (2.3497069 48.884873),2.3497069,48.884873
47.73Z,avenue,DES CHAMPS ELYSEES,PARIS 8,75008,75,POINT (2.4495039 48.9837265),2.4495039,48.9837265
47.73Z,rue,MONTORGUEIL,PARIS 2,75002,75,POINT (2.3534933 48.8610519),2.3534933,48.8610519
47.73Z,rue,RIQUET,PARIS 19,75019,75,POINT (2.5288204 48.7924112),2.5288204,48.7924112
47.73Z,rue,BAILLY,PARIS 3,75003,75,POINT (2.3987071 48.6807662),2.3987071,48.6807662
47.73Z,place,DE VALMY,MEAUX,77100,77,POINT (2.3269546 48.8761508),2.3269546,48.8761508
47.73Z,rue,DES LUMIERES,MONTREUIL,93100,93,POINT (2.3667308 48.8659584),2.3667308,48.8659584
47.73Z,avenue,ARISTIDE BRIAND,NOISY-LE-GRAND,93160,93,POINT (2.3779163 48.8746127),2.3779163,48.8746127
47.73Z,rue,SAINT FERDINAND,PARIS 17,75017,75,POINT (2.2716888 48.8257151),2.2716888,48.8257151
47.73Z,avenue,JEAN JAURES,MONTFERMEIL,93370,93,POINT (2.4231014 48.874867),2.4231014,48.874867
47.73Z,avenue,MARTHE,MORSANG-SUR-ORGE,91390,91,POINT (2.3152412 48.6842126),2.3152412,48.6842126
47.73Z,rue,MARIUS AUFAN,LEVALLOIS-PERRET,92300,92,POINT (2.2790659 48.8463904),2.2790659,48.8463904
47.73Z,avenue,DE ROYAUMONT,VIARMES,95270,95,POINT (2.3632706 48.7844608),2.3632706,48.7844608
47.73Z,boulevard,CHARLES DE GAULLE,SANNOIS,95110,95,POINT (2.342885428024556 48.893500450000005),2.342885428024556,48.893500450000005
47.73Z,allée,DES BOURGEONS,CRETEIL,94000,94,POINT (2.4715083 48.7780735),2.4715083,48.7780735
47.73Z,rue,DE REUILLY,PARIS 12,75012,75,POINT (2.3651292 48.7697976),2.3651292,48.7697976
47.73Z,rue,GERARD PHILIPE,VILLENEUVE-LA-GARENNE,92390,92,POINT (2.3944068 48.8253722),2.3944068,48.8253722
47.73Z,avenue,LEDRU ROLLIN,LE PERREUX-SUR-MARNE,94170,94,POINT (2.4910843 48.8026489),2.4910843,48.8026489
47.73Z,,CHARLES PERRAULT,VILLIERS-LE-BEL,95400,95,POINT (2.3550265 48.8703034),2.3550265,48.8703034
47.73Z,avenue,DES TROIS FONTAINES,CERGY,95000,95,POINT (2.2445114 48.923831),2.2445114,48.923831
47.73Z,rue,GASTON DARLEY,NEMOURS,77140,77,POINT (2.255869 48.9047206),2.255869,48.9047206
47.73Z,rue,BOUCICAUT,FONTENAY-AUX-ROSES,92260,92,POINT (2.4045321 48.8631186),2.4045321,48.8631186
47.73Z,avenue,DU GENERAL DE GAULLE,BAGNEUX,92220,92,POINT (2.6221364 48.8114214),2.6221364,48.8114214
47.73Z,allée,DES GRANDES FERMES,VAUCRESSON,92420,92,POINT (2.4337884 48.7956539),2.4337884,48.7956539
47.73Z,avenue,CHARLES DE GAULLE,NEUILLY-SUR-SEINE,92200,92,POINT (2.3444789 48.8770896),2.3444789,48.8770896
47.73Z,boulevard,BRUNE,PARIS 14,75014,75,POINT (2.3823365 48.9537276),2.3823365,48.9537276
47.73Z,avenue,DU MAINE,PARIS 14,75014,75,POINT (2.2260919 48.9846075),2.2260919,48.9846075
47.73Z,rue,ROGER SALENGRO,VILLETANEUSE,93430,93,POINT (2.5094186 48.946342),2.5094186,48.946342
47.73Z,place,NOTRE DAME,ETAMPES,91150,91,POINT (2.3719827 48.8558744),2.3719827,48.8558744
47.73Z,boulevard,CHANZY,LIVRY-GARGAN,93190,93,POINT (2.3063483 48.8272914),2.3063483,48.8272914
47.73Z,avenue,SALVADOR ALLENDE,SAINT-GERMAIN-LES-ARPAJON,91180,91,POINT (2.3444789 48.8770896),2.3444789,48.8770896
47.73Z,allée,MARCEL SIMON,MEUDON,92360,92,POINT (2.6059903 48.9531688),2.6059903,48.9531688
47.73Z,avenue,DU MARECHAL FOCH,POISSY,78300,78,POINT (2.3271248 48.9033081),2.3271248,48.9033081
47.73Z,rue,AUBER,PARIS 9,75009,75,POINT (2.2998612009143 48.60567515),2.2998612009143,48.60567515
47.73Z,avenue,DAUMESNIL,PARIS 12,75012,75,POINT (2.2824747 48.7258073),2.2824747,48.7258073
47.73Z,boulevard,HAUSSMANN,PARIS 9,75009,75,POINT (2.3895685 48.8591035),2.3895685,48.8591035
47.73Z,rue,DE JONVILLE,SAINT-FARGEAU-PONTHIERRY,77310,77,POINT (2.2883439 48.8913817),2.2883439,48.8913817
47.73Z,rue,DE VAUGIRARD,PARIS 15,75015,75,POINT (2.2115619 48.8589434),2.2115619,48.8589434
47.73Z,rue,LA GRANGE AUX BELLES,PARIS 10,75010,75,POINT (2.2625019 48.7261994),2.2625019,48.7261994
47.73Z,rue,DE MONCEL,CRESPIERES,78121,78,POINT (2.4715083 48.7780735),2.4715083,48.7780735
47.73Z,rue,DU CHEMIN,CERNY,91590,91,POINT (2.3460788 48.8633331),2.3460788,48.8633331
47.73Z,rue,DES BLES,BUCHELAY,78200,78,POINT (2.3260235 48.8883163),2.3260235,48.8883163
47.73Z,rue,DU MARCHE ST HONORE,PARIS 1,75001,75,POINT (2.3622359 48.810328),2.3622359,48.810328
47.73Z,rue,MAURICE THOREZ,NANTERRE,92000,92,POINT (2.0622814 48.9831523),2.0622814,48.9831523
47.73Z,avenue,ANATOLE FRANCE,CHOISY-LE-ROI,94600,94,POINT (2.3472471 48.8664046),2.3472471,48.8664046
47.73Z,avenue,PIERRE BROSSOLETTE,LE PERREUX-SUR-MARNE,94170,94,POINT (2.4722198 48.8861387),2.4722198,48.8861387
47.73Z,place,DE LA REPUBLIQUE,LA CHAPELLE-LA-REINE,77760,77,POINT (2.2562921 48.9721887),2.2562921,48.9721887
47.73Z,boulevard,DE PICPUS,PARIS 12,75012,75,POINT (2.3416849 48.8253855),2.3416849,48.8253855
47.73Z,allée,DES GRANDES FERMES,VAUCRESSON,92420,92,POINT (3.011918 48.5563029),3.011918,48.5563029
47.73Z,rue,DE BICETRE,L'HAY-LES-ROSES,94240,94,POINT (2.5712048 48.8112726),2.5712048,48.8112726
47.73Z,avenue,ARISTIDE BRIAND,CACHAN,94230,94,POINT (2.2949016 48.9874605),2.2949016,48.9874605
47.73Z,rue,DES CHAMPS ROSIERS,ECQUEVILLY,78920,78,POINT (2.2452637 48.9000597),2.2452637,48.9000597
47.73Z,avenue,EDOUARD VAILLANT,BOBIGNY,93000,93,POINT (2.2524037 48.9231809),2.2524037,48.9231809
47.73Z,place,DE LA GARE PIERRE SEMARD,VILLIERS-SUR-MARNE,94350,94,POINT (2.2242787 48.8882617),2.2242787,48.8882617
47.73Z,avenue,MAXIMILIEN ROBESPIERRE,VITRY-SUR-SEINE,94400,94,POINT (2.330355663424005 48.65706825),2.330355663424005,48.65706825
47.73Z,rue,DU GENERAL DE GAULLE,DAMMARTIN-EN-GOELE,77230,77,POINT (2.33192 48.8170081),2.33192,48.8170081
47.73Z,avenue,ARISTIDE BRIAND,CACHAN,94230,94,POINT (2.4154122 48.854373),2.4154122,48.854373
47.73Z,rue,MARGUERITE DE ROCHECHOUART,PARIS 9,75009,75,POINT (2.4814938 48.6992886),2.4814938,48.6992886
47.73Z,avenue,DE LA REPUBLIQUE,LE BLANC-MESNIL,93150,93,POINT (2.2097441 49.0230308),2.2097441,49.0230308
47.73Z,rue,ROYALE,SAINT-CLOUD,92210,92,POINT (2.2416761 48.9379809),2.2416761,48.9379809
47.73Z,rue,GABRIEL PERI,IVRY-SUR-SEINE,94200,94,POINT (2.2470388 48.9272488),2.2470388,48.9272488
47.73Z,rue,PAUL DOUMER,TRIEL-SUR-SEINE,78510,78,POINT (2.1916894 48.8916092),2.1916894,48.8916092
47.73Z,place,MAXIMILIEN ROBESPIERRE,LIMAY,78520,78,POINT (2.5060924 48.8513585),2.5060924,48.8513585
47.73Z,boulevard,FOCH,EPINAY-SUR-SEINE,93800,93,POINT (2.5330951 48.7210296),2.5330951,48.7210296
47.73Z,rue,DE LA PAPETERIE,ERAGNY,95610,95,POINT (2.2877185 48.5303281),2.2877185,48.5303281
47.73Z,rue,MADELEINE VIONNET,AUBERVILLIERS,93300,93,POINT (2.344326 48.8908803),2.344326,48.8908803
47.73Z,rue,DE MEAUX,PARIS 19,75019,75,POINT (2.2507015 48.8946569),2.2507015,48.8946569
