activitePrincipaleEtablissement,typeVoieEtablissement,libelleVoieEtablissement,libelleCommuneEtablissement,codeCommuneEtablissement,departement,geometry,long,lat
47.22Z,rue,DAGUERRE,PARIS 14,75114,75,POINT (2.3300249 48.8338639),2.3300249,48.8338639
47.22Z,avenue,DU MUGUET,MORSANG-SUR-ORGE,91434,91,POINT (2.3407128 48.6517154),2.3407128,48.6517154
47.22Z,boulevard,MURAT,PARIS 16,75116,75,POINT (2.2576209 48.8455273),2.2576209,48.8455273
47.22Z,avenue,DE VERSAILLES,PARIS 16,75116,75,POINT (2.2769714 48.8506241),2.2769714,48.8506241
47.22Z,rue,SAINT HILAIRE,SAINT-MAUR-DES-FOSSES,94068,94,POINT (2.5141505 48.7930684),2.5141505,48.7930684
47.22Z,avenue,VICTOR HUGO,LES PAVILLONS-SOUS-BOIS,93057,93,POINT (2.5143079 48.909692),2.5143079,48.909692
47.22Z,boulevard,THEOPHILE SUEUR,MONTREUIL,93048,93,POINT (2.4661942 48.8628367),2.4661942,48.8628367
47.22Z,rue,MARAT,IVRY-SUR-SEINE,94041,94,POINT (2.3840627 48.8111845),2.3840627,48.8111845
47.22Z,avenue,DES SCIENCES,CHELLES,77108,77,POINT (2.5865906 48.9043674),2.5865906,48.9043674
47.22Z,place,DE L EGLISE,LE VESINET,78650,78,POINT (2.1346255 48.8925429),2.1346255,48.8925429
47.22Z,boulevard,VOLTAIRE,ASNIERES-SUR-SEINE,92004,92,POINT (2.281442 48.9188182),2.281442,48.9188182
47.22Z,rue,SAINT LOUP,SAMOIS-SUR-SEINE,77441,77,POINT (2.7494941 48.4526437),2.7494941,48.4526437
47.22Z,avenue,LEDRU ROLLIN,LE PERREUX-SUR-MARNE,94058,94,POINT (2.502779 48.8427681),2.502779,48.8427681
47.22Z,rue,DE NOEFORT,SAINT-PATHUS,77430,77,POINT (2.7857213 49.0675161),2.7857213,49.0675161
47.22Z,rue,LOUIS DREVET,CORBEIL-ESSONNES,91174,91,POINT (2.4781544 48.6009523),2.4781544,48.6009523
47.22Z,place,AIME CESAIRE,CLAMART,92023,92,POINT (2.244499 48.784074),2.244499,48.784074
47.22Z,rue,DU 8 MAI 1945,AULNAY-SOUS-BOIS,93005,93,POINT (2.5094186 48.946342),2.5094186,48.946342
47.22Z,avenue,ROGER SALENGRO,CHAVILLE,92022,92,POINT (2.1875384 48.8087555),2.1875384,48.8087555
47.22Z,avenue,HENRI BARBUSSE,L'HAY-LES-ROSES,94038,94,POINT (2.3273117 48.7775472),2.3273117,48.7775472
47.22Z,rue,PIERRE BROSSOLETTE,ASNIERES-SUR-SEINE,92004,92,POINT (2.294613 48.9118189),2.294613,48.9118189
47.22Z,rue,CLAUDE DECAEN,PARIS 12,75112,75,POINT (2.4016049 48.834076),2.4016049,48.834076
47.22Z,rue,CLAUDE DECAEN,PARIS 12,75112,75,POINT (2.4016049 48.834076),2.4016049,48.834076
47.22Z,boulevard,VICTOR HUGO,CLICHY,92024,92,POINT (2.3109652 48.8977279),2.3109652,48.8977279
47.22Z,boulevard,DU GENERAL LECLERC,CLICHY,92024,92,POINT (2.3105665 48.9051021),2.3105665,48.9051021
47.22Z,avenue,DU GENERAL DE GAULLE,MONTMAGNY,95427,95,POINT (2.3466022930865966 48.97441125),2.3466022930865966,48.97441125
47.22Z,rue,DU COLONEL PICOT,MELUN,77288,77,POINT (2.6553187 48.5497483),2.6553187,48.5497483
47.22Z,rue,DU CHATEAU,PARIS 14,75114,75,POINT (2.3203652 48.8350703),2.3203652,48.8350703
47.22Z,place,DES BOULEAUX,CRETEIL,94028,94,POINT (2.454873840016173 48.802364299999994),2.454873840016173,48.802364299999994
47.22Z,rue,DE VERDUN,LE BOURGET,93013,93,POINT (2.4127337 48.9324616),2.4127337,48.9324616
47.22Z,rue,DE VERSAILLES,CLAMART,92023,92,POINT (2.2482454 48.7827839),2.2482454,48.7827839
47.22Z,rue,EDOUARD BRANLY,HERBLAY-SUR-SEINE,95306,95,POINT (2.1781462 49.0010093),2.1781462,49.0010093
47.22Z,avenue,NELSON MANDELA,TREMBLAY-EN-FRANCE,93073,93,POINT (2.5693241 48.9505439),2.5693241,48.9505439
47.22Z,rue,DU GRAND MORIN,COULOMMIERS,77131,77,POINT (3.0971451 48.7994924),3.0971451,48.7994924
47.22Z,rue,CARRIER BELLEUSE,PARIS 15,75115,75,POINT (2.3020581 48.8465014),2.3020581,48.8465014
47.22Z,rue,PAUL VAILLANT COUTURIER,ALFORTVILLE,94002,94,POINT (2.4215609 48.8016916),2.4215609,48.8016916
47.22Z,rue,D ALESIA,PARIS 14,75114,75,POINT (2.3328729 48.8278561),2.3328729,48.8278561
47.22Z,rue,DU MIROIR,MELUN,77288,77,POINT (2.658199 48.5397258),2.658199,48.5397258
47.22Z,rue,SAINT CHARLES,PARIS 15,75115,75,POINT (2.2822318 48.8428525),2.2822318,48.8428525
47.22Z,rue,PASTEUR,OSNY,95476,95,POINT (2.0671154 49.0613411),2.0671154,49.0613411
47.22Z,avenue,DE PROVENCE,VIRY-CHATILLON,91687,91,POINT (2.3626207 48.6692851),2.3626207,48.6692851
47.22Z,rue,PONCELET,PARIS 17,75117,75,POINT (2.297005 48.8791713),2.297005,48.8791713
47.22Z,rue,DU PAVE D ARGENT,LE MESNIL-SAINT-DENIS,78397,78,POINT (1.9552459 48.7436617),1.9552459,48.7436617
47.22Z,rue,DIDOT,PARIS 14,75114,75,POINT (2.3208189 48.8330109),2.3208189,48.8330109
47.22Z,rue,D AUBERVILLIERS,PARIS 19,75119,75,POINT (2.3704667 48.897851),2.3704667,48.897851
47.22Z,rue,DESAIX,PARIS 15,75115,75,POINT (2.2943975 48.8538951),2.2943975,48.8538951
47.22Z,avenue,DU GENERAL MICHEL BIZOT,PARIS 12,75112,75,POINT (2.3983087 48.8326739),2.3983087,48.8326739
47.22Z,rue,DE LA COURNEUVE,AUBERVILLIERS,93001,93,POINT (2.3848884 48.917731),2.3848884,48.917731
47.22Z,rue,EDITH PIAF,GARGES-LES-GONESSE,95268,95,POINT (2.4162775 48.9739155),2.4162775,48.9739155
47.22Z,avenue,DE CHANZY,LES PAVILLONS-SOUS-BOIS,93057,93,POINT (2.5170946 48.9080014),2.5170946,48.9080014
47.22Z,rue,DE BELLEVILLE,PARIS 20,75120,75,POINT (2.3790355 48.8725661),2.3790355,48.8725661
47.22Z,rue,MAGENTA,PANTIN,93055,93,POINT (2.3942744 48.9004683),2.3942744,48.9004683
47.22Z,rue,JEAN JAURES,VANVES,92075,92,POINT (2.291449 48.825646),2.291449,48.825646
47.22Z,allée,DE L'ORME A MARTIN,EVRY-COURCOURONNES,91228,91,POINT (2.4141824 48.630576),2.4141824,48.630576
47.22Z,place,DU VEXIN,OINVILLE-SUR-MONTCIENT,78460,78,POINT (1.852647891702159 49.02953265),1.852647891702159,49.02953265
47.22Z,rue,DE LA REPUBLIQUE,SAINT-DENIS,93066,93,POINT (2.3504493 48.9370376),2.3504493,48.9370376
47.22Z,rue,DE LA CROIX JACQUEBOT,VIGNY,95658,95,POINT (1.9261475 49.0822383),1.9261475,49.0822383
47.22Z,avenue,DE VERSAILLES,PARIS 16,75116,75,POINT (2.2769714 48.8506241),2.2769714,48.8506241
47.22Z,place,ANTOINE RENARD,NOISY-LE-GRAND,93051,93,POINT (2.5726882 48.838797),2.5726882,48.838797
47.22Z,avenue,GABRIEL PERI,SAINTE-GENEVIEVE-DES-BOIS,91549,91,POINT (2.3339452 48.6453262),2.3339452,48.6453262
47.22Z,place,FEDERICO GARCIA LORCA,BRETIGNY-SUR-ORGE,91103,91,POINT (2.2998612009142994 48.605675149999996),2.2998612009142994,48.605675149999996
47.22Z,place,DES NATIONS UNIES,BOBIGNY,93008,93,POINT (2.4678321847392146 48.9122744),2.4678321847392146,48.9122744
47.22Z,boulevard,FRANCOIS-VINCENT RASPAIL,NANTERRE,92050,92,POINT (2.2066241 48.8981452),2.2066241,48.8981452
47.22Z,rue,DE LA MARE BLANCHE,NOISIEL,77337,77,POINT (2.6258744 48.850826),2.6258744,48.850826
47.22Z,rue,DES ROSES,SERVON,77450,77,POINT (2.5771314 48.7145046),2.5771314,48.7145046
47.22Z,allée,DES ATELIERS,PANTIN,93055,93,POINT (2.4005468 48.8931444),2.4005468,48.8931444
47.22Z,rue,DESSERTE INDUSTRIELLE,BRETIGNY-SUR-ORGE,91103,91,POINT (2.2963951 48.5909335),2.2963951,48.5909335
47.22Z,rue,DUHESME,PARIS 18,75118,75,POINT (2.3385713 48.8908002),2.3385713,48.8908002
47.22Z,rue,LAFAYETTE,SAINT-MAUR-DES-FOSSES,94068,94,POINT (2.5157954 48.8013601),2.5157954,48.8013601
47.22Z,rue,ANATOLE FRANCE,DRANCY,93029,93,POINT (2.4570576 48.9356979),2.4570576,48.9356979
47.22Z,place,DU 19 MARS 1962,MAGNY-LES-HAMEAUX,78356,78,POINT (2.1022176 48.7186062),2.1022176,48.7186062
47.22Z,rue,CONDORCET,MONTREUIL,93048,93,POINT (2.4431286 48.8568773),2.4431286,48.8568773
47.22Z,avenue,DU MARECHAL LECLERC,NEUILLY-SUR-MARNE,93050,93,POINT (2.5358487 48.8588263),2.5358487,48.8588263
47.22Z,rue,DE LA LIBERTE,SURVILLIERS,95604,95,POINT (2.5432897 49.100031),2.5432897,49.100031
47.22Z,boulevard,DU GENERAL DE GAULLE,SARCELLES,95585,95,POINT (2.3742645 48.9924839),2.3742645,48.9924839
47.22Z,rue,ROGER SALENGRO,BONDY,93010,93,POINT (2.4772189 48.8971549),2.4772189,48.8971549
47.22Z,rue,CLER,PARIS 7,75107,75,POINT (2.3055271 48.8586763),2.3055271,48.8586763
47.22Z,avenue,DU MARECHAL MORTIER,LA QUEUE-EN-BRIE,94060,94,POINT (2.5762266 48.7904198),2.5762266,48.7904198
47.22Z,avenue,JOFFRE,EPINAY-SUR-SEINE,93031,93,POINT (2.299497 48.9593498),2.299497,48.9593498
47.22Z,rue,JEAN MONNET,SAINT-BRICE-SOUS-FORET,95539,95,POINT (2.349412 49.0117717),2.349412,49.0117717
47.22Z,rue,ESCUDIER,BOULOGNE-BILLANCOURT,92012,92,POINT (2.2418104 48.8440156),2.2418104,48.8440156
47.22Z,rue,CADET,PARIS 9,75109,75,POINT (2.3429289 48.8749406),2.3429289,48.8749406
47.22Z,avenue,HECTOR BERLIOZ,TRAPPES,78621,78,POINT (1.9828587 48.7825061),1.9828587,48.7825061
47.22Z,rue,DU MOUTIER,AUBERVILLIERS,93001,93,POINT (2.3788634 48.915269),2.3788634,48.915269
47.22Z,avenue,DE FONTAINEBLEAU,LE KREMLIN-BICETRE,94043,94,POINT (2.3622359 48.810328),2.3622359,48.810328
47.22Z,avenue,DE LA REPUBLIQUE,NANTERRE,92050,92,POINT (2.2126508 48.907255),2.2126508,48.907255
47.22Z,rue,POPINCOURT,PARIS 11,75111,75,POINT (2.3772628 48.857471),2.3772628,48.857471
47.22Z,rue,DES MOULINS,CROISSY-SUR-SEINE,78190,78,POINT (2.1398991 48.8757051),2.1398991,48.8757051
47.22Z,rue,D ALESIA,PARIS 14,75114,75,POINT (2.3328729 48.8278561),2.3328729,48.8278561
47.22Z,rue,OBERKAMPF,PARIS 11,75111,75,POINT (2.3684923 48.8632024),2.3684923,48.8632024
47.22Z,avenue,PABLO PICASSO,NANTERRE,92050,92,POINT (2.212176 48.8935793),2.212176,48.8935793
47.22Z,avenue,PASTEUR,TREMBLAY-EN-FRANCE,93073,93,POINT (2.5718247 48.9423665),2.5718247,48.9423665
47.22Z,rue,DE LA REPUBLIQUE,PUTEAUX,92062,92,POINT (2.2283864 48.884582),2.2283864,48.884582
47.22Z,place,DU MARCHE NOTRE DAME,VERSAILLES,78646,78,POINT (2.1310704 48.8063373),2.1310704,48.8063373
47.22Z,avenue,DE LA REPUBLIQUE,AUBERVILLIERS,93001,93,POINT (2.3822357 48.9137217),2.3822357,48.9137217
47.22Z,place,GRENET,SACLAS,91533,91,POINT (2.1227784 48.3583351),2.1227784,48.3583351
47.22Z,rue,DES NOYERS,AUBERVILLIERS,93001,93,POINT (2.3786722 48.9176027),2.3786722,48.9176027
47.22Z,rue,D EMERAINVILLE,CROISSY-BEAUBOURG,77146,77,POINT (2.6464943 48.8286143),2.6464943,48.8286143
47.22Z,rue,ROGER FRANCOIS,MAISONS-ALFORT,94046,94,POINT (2.4375211 48.8108001),2.4375211,48.8108001
47.22Z,avenue,ANATOLE FRANCE,VITRY-SUR-SEINE,94081,94,POINT (2.4041008 48.8032588),2.4041008,48.8032588
47.22Z,rue,DU FAUBOURG SAINT MARTIN,PARIS 10,75110,75,POINT (2.3560002 48.8695518),2.3560002,48.8695518
47.22Z,boulevard,DE L ALMONT,MELUN,77288,77,POINT (2.6742639 48.5482618),2.6742639,48.5482618
47.22Z,rue,D AUTEUIL,VICQ,78653,78,POINT (1.8180098 48.8187927),1.8180098,48.8187927
47.22Z,rue,DU FAUBOURG SAINT HONORE,PARIS 8,75108,75,POINT (2.2983559 48.8777215),2.2983559,48.8777215
47.22Z,rue,GALLIENI,ASNIERES-SUR-SEINE,92004,92,POINT (2.2864802 48.9094414),2.2864802,48.9094414
47.22Z,avenue,DES ENTREPRENEURS,VILLIERS-LE-BEL,95680,95,POINT (2.3900454 48.9997455),2.3900454,48.9997455
47.22Z,avenue,JEAN JAURES,LE BOURGET,93013,93,POINT (2.4242942 48.9331047),2.4242942,48.9331047
47.22Z,boulevard,MALESHERBES,PARIS 8,75108,75,POINT (2.3227378 48.8711584),2.3227378,48.8711584
47.22Z,avenue,DE LA REPUBLIQUE,MONTGERON,91421,91,POINT (2.4727969 48.6972549),2.4727969,48.6972549
47.22Z,rue,MARCEAU TELLIER,MORANGIS,91432,91,POINT (2.3439456 48.7109228),2.3439456,48.7109228
47.22Z,rue,BERTHIER,PANTIN,93055,93,POINT (2.3925909 48.901483),2.3925909,48.901483
47.22Z,rue,DE LA REPUBLIQUE,MONTHYON,77309,77,POINT (2.8318973 49.0097825),2.8318973,49.0097825
47.22Z,boulevard,SERURIER,PARIS 19,75119,75,POINT (2.4045983 48.8778788),2.4045983,48.8778788
47.22Z,rue,EDOUARD VAILLANT,BAGNOLET,93006,93,POINT (2.4161825 48.8569193),2.4161825,48.8569193
47.22Z,boulevard,DE L ALMONT,MELUN,77288,77,POINT (2.6742639 48.5482618),2.6742639,48.5482618
47.22Z,avenue,CARNOT,CROISSY-SUR-SEINE,78190,78,POINT (2.1428309 48.8793172),2.1428309,48.8793172
47.22Z,avenue,MAURICE THOREZ,IVRY-SUR-SEINE,94041,94,POINT (2.3765197 48.8166533),2.3765197,48.8166533
47.22Z,allée,EDITH PIAF,BONNEUIL-SUR-MARNE,94011,94,POINT (2.487036810140477 48.77172795),2.487036810140477,48.77172795
47.22Z,rue,BERLIOZ,SAINT-MICHEL-SUR-ORGE,91570,91,POINT (2.3226212 48.6366161),2.3226212,48.6366161
47.22Z,place,DE LA REPUBLIQUE,DRAVEIL,91201,91,POINT (2.4101713 48.6859099),2.4101713,48.6859099
47.22Z,rue,DU MONT DORE,MONTIGNY-LE-BRETONNEUX,78423,78,POINT (2.0531091 48.7695509),2.0531091,48.7695509
47.22Z,rue,DE CHEVREUSE,CERNAY-LA-VILLE,78128,78,POINT (1.9768099 48.6745802),1.9768099,48.6745802
47.22Z,rue,DES CITES,AUBERVILLIERS,93001,93,POINT (2.387002 48.9047089),2.387002,48.9047089
47.22Z,rue,JULES GUESDE,MONTROUGE,92049,92,POINT (2.308567 48.8129324),2.308567,48.8129324
47.22Z,avenue,HENRI BARBUSSE,VIGNEUX-SUR-SEINE,91657,91,POINT (2.4157131 48.6971661),2.4157131,48.6971661
47.22Z,boulevard,DE LA REPUBLIQUE,NOISY-LE-SEC,93053,93,POINT (2.4646049 48.893723),2.4646049,48.893723
47.22Z,allée,DU 8 MAI 1945,SURESNES,92073,92,POINT (2.225259 48.8690671),2.225259,48.8690671
47.22Z,rue,DE L ABBE NIORT,LE BOURGET,93013,93,POINT (2.4311625 48.9406491),2.4311625,48.9406491
47.22Z,rue,ADRIEN DAMOISELET,NOISY-LE-SEC,93053,93,POINT (2.4552995 48.8910254),2.4552995,48.8910254
47.22Z,avenue,DE PARIS,MOUROUX,77320,77,POINT (3.0700457 48.8145968),3.0700457,48.8145968
47.22Z,place,JEAN MERMOZ,CHATILLON,92020,92,POINT (2.2912034 48.8095647),2.2912034,48.8095647
47.22Z,avenue,LAMARTINE,LA CELLE-SAINT-CLOUD,78126,78,POINT (2.1567028 48.8485177),2.1567028,48.8485177
47.22Z,avenue,DE FLANDRE,PARIS 19,75119,75,POINT (2.3695869 48.8852901),2.3695869,48.8852901
47.22Z,rue,SAINT DENIS,AUBERVILLIERS,93001,93,POINT (2.3810984456504545 48.910828),2.3810984456504545,48.910828
47.22Z,rue,MONTMARTRE,PARIS 2,75102,75,POINT (2.3460788 48.8633331),2.3460788,48.8633331
47.22Z,rue,LOUNES MATOUB,ARCUEIL,94003,94,POINT (2.3334722 48.8127779),2.3334722,48.8127779
47.22Z,rue,DES PLEIADES,LES MUREAUX,78440,78,POINT (1.9138919 48.9777383),1.9138919,48.9777383
47.22Z,rue,DE LA CROIX BLANCHE,BOISSISE-LE-ROI,77040,77,POINT (2.5687678 48.5160985),2.5687678,48.5160985
47.22Z,rue,DE LA MARIVOISE,CHAMPCUEIL,91135,91,POINT (2.4467075 48.5163082),2.4467075,48.5163082
47.22Z,rue,CAREME PRENANT,ARGENTEUIL,95018,95,POINT (2.2533853 48.9455122),2.2533853,48.9455122
47.22Z,rue,DE JOINVILLE,PARIS 19,75119,75,POINT (2.3792263 48.8902801),2.3792263,48.8902801
47.22Z,rue,HONORE DE BALZAC,GARGES-LES-GONESSE,95268,95,POINT (2.3903203 48.9743981),2.3903203,48.9743981
47.22Z,rue,DE PARIS,GRETZ-ARMAINVILLIERS,77215,77,POINT (2.7362322 48.7407106),2.7362322,48.7407106
47.22Z,rue,MARC SANGNIER,MAISONS-ALFORT,94046,94,POINT (2.4529489 48.8061156),2.4529489,48.8061156
47.22Z,avenue,DE LA MARNE,EPINAY-SUR-SEINE,93031,93,POINT (2.3281464 48.9511438),2.3281464,48.9511438
47.22Z,rue,CARTIER BRESSON,PANTIN,93055,93,POINT (2.3963476 48.903124),2.3963476,48.903124
47.22Z,avenue,ARISTIDE BRIAND,LES PAVILLONS-SOUS-BOIS,93057,93,POINT (2.5037531 48.9092361),2.5037531,48.9092361
47.22Z,avenue,SECRETAN,PARIS 19,75119,75,POINT (2.3719385 48.8819095),2.3719385,48.8819095
47.22Z,rue,ETIENNE DOLET,ALFORTVILLE,94002,94,POINT (2.4262888 48.786087),2.4262888,48.786087
47.22Z,rue,DE LA LONGUERAIE,VIGNEUX-SUR-SEINE,91657,91,POINT (2.4375349 48.7164819),2.4375349,48.7164819
47.22Z,rue,DE LA COULEE VERTE,FLEURY-MEROGIS,91235,91,POINT (2.357628 48.6398572),2.357628,48.6398572
47.22Z,rue,JEAN LOLIVE,AULNAY-SOUS-BOIS,93005,93,POINT (2.4800253 48.9538472),2.4800253,48.9538472
47.22Z,rue,CLEMENT ADER,FLEURY-MEROGIS,91235,91,POINT (2.3522044 48.6219655),2.3522044,48.6219655
47.22Z,rue,D EPLUCHES,SAINT OUEN L'AUMONE,95572,95,POINT (2.1299742 49.0630459),2.1299742,49.0630459
47.22Z,avenue,PAUL MAINTENANT,CORBEIL-ESSONNES,91174,91,POINT (2.4555167 48.6077537),2.4555167,48.6077537
47.22Z,rue,DE GRAVIGNY,CHILLY-MAZARIN,91161,91,POINT (2.3086752 48.6949085),2.3086752,48.6949085
47.22Z,rue,PAUL HOCHART,L'HAY-LES-ROSES,94038,94,POINT (2.3666421 48.7791876),2.3666421,48.7791876
47.22Z,avenue,ALBERT PETIT,BAGNEUX,92007,92,POINT (2.3214712 48.7962669),2.3214712,48.7962669
47.22Z,rue,RAYMOND LOSSERAND,PARIS 14,75114,75,POINT (2.321867 48.8360687),2.321867,48.8360687
47.22Z,avenue,FAIDHERBE,MONTREUIL,93048,93,POINT (2.4401078 48.8661772),2.4401078,48.8661772
47.22Z,boulevard,FERNAND HOSTACHY,CROISSY-SUR-SEINE,78190,78,POINT (2.144577 48.8779938),2.144577,48.8779938
47.22Z,avenue,DU GENERAL LECLERC,OZOIR-LA-FERRIERE,77350,77,POINT (2.6727022 48.7640436),2.6727022,48.7640436
47.22Z,rue,DES COMMUNES,ACHERES,78005,78,POINT (2.0577212 48.9621899),2.0577212,48.9621899
47.22Z,avenue,DU GENERAL DE GAULLE,SAINT-MANDE,94067,94,POINT (2.4182463 48.837237),2.4182463,48.837237
47.22Z,rue,DE LA BONNE AVENTURE,VERSAILLES,78646,78,POINT (2.1502381 48.8067314),2.1502381,48.8067314
47.22Z,avenue,PAUL VAILLANT COUTURIER,LE BLANC-MESNIL,93007,93,POINT (2.4752779 48.9282771),2.4752779,48.9282771
47.22Z,rue,HOUDAN,SCEAUX,92071,92,POINT (2.2911093 48.7788825),2.2911093,48.7788825
47.22Z,rue,EUGENE JUMIN,PARIS 19,75119,75,POINT (2.3922741 48.8874407),2.3922741,48.8874407
47.22Z,avenue,JEAN JAURES,CLAMART,92023,92,POINT (2.2635116 48.8006735),2.2635116,48.8006735
47.22Z,rue,CADET,PARIS 9,75109,75,POINT (2.3429289 48.8749406),2.3429289,48.8749406
47.22Z,boulevard,DE LA BOISSIERE,MONTREUIL,93048,93,POINT (2.4531255 48.8784239),2.4531255,48.8784239
47.22Z,boulevard,NEY,PARIS 18,75118,75,POINT (2.3667114 48.8985633),2.3667114,48.8985633
47.22Z,place,DE NAVARRE,SARCELLES,95585,95,POINT (2.37776 48.9788936),2.37776,48.9788936
47.22Z,rue,DE TOCQUEVILLE,PARIS 17,75117,75,POINT (2.3130385 48.8829469),2.3130385,48.8829469
47.22Z,avenue,DE LA REPUBLIQUE,LES MUREAUX,78440,78,POINT (1.9119065 48.9857902),1.9119065,48.9857902
47.22Z,rue,DU COLONEL PICOT,MELUN,77288,77,POINT (2.6553187 48.5497483),2.6553187,48.5497483
47.22Z,avenue,HENRI DUNANT,MEAUX,77284,77,POINT (2.9026464 48.9423076),2.9026464,48.9423076
47.22Z,allée,DU BERRY,NOISY-LE-SEC,93053,93,POINT (2.4579268 48.8828582),2.4579268,48.8828582
47.22Z,rue,EMILE ZOLA,FONTENAY-SOUS-BOIS,94033,94,POINT (2.4690553 48.8567287),2.4690553,48.8567287
47.22Z,rue,NATIONALE,CERGY,95127,95,POINT (2.0584378 49.0414903),2.0584378,49.0414903
47.22Z,avenue,DE SAINT OUEN,PARIS 18,75118,75,POINT (2.3260235 48.8883163),2.3260235,48.8883163
47.22Z,avenue,PABLO PICASSO,NANTERRE,92050,92,POINT (2.212176 48.8935793),2.212176,48.8935793
47.22Z,rue,LA FAYETTE,PARIS 10,75110,75,POINT (2.3345274 48.873319),2.3345274,48.873319
47.22Z,avenue,DU 8 MAI 1945,LE BLANC-MESNIL,93007,93,POINT (2.4328157 48.9423998),2.4328157,48.9423998
47.22Z,rue,AUGUSTE DELAUNE,SAINT-DENIS,93066,93,POINT (2.3485928 48.9368807),2.3485928,48.9368807
47.22Z,place,LOUIS ARAGON,COLOMBES,92025,92,POINT (2.228996257945493 48.9149655),2.228996257945493,48.9149655
47.22Z,rue,DE LA MOTHE,MOUSSY-LE-NEUF,77322,77,POINT (2.6017272 49.0612022),2.6017272,49.0612022
47.22Z,rue,VOLTAIRE,LA GARENNE-COLOMBES,92035,92,POINT (2.2497897 48.9037574),2.2497897,48.9037574
47.22Z,rue,MARX DORMOY,PARIS 18,75118,75,POINT (2.3596042 48.8858631),2.3596042,48.8858631
47.22Z,rue,EDGAR QUINET,LA COURNEUVE,93027,93,POINT (2.3987935 48.9317802),2.3987935,48.9317802
47.22Z,boulevard,AUGUSTE BLANQUI,PARIS 13,75113,75,POINT (2.3537546 48.8305074),2.3537546,48.8305074
47.22Z,rue,JEAN MONNET,ELANCOURT,78208,78,POINT (1.9704606 48.7818442),1.9704606,48.7818442
47.22Z,rue,DU DOCTEUR OGE,MONTLHERY,91425,91,POINT (2.2728054 48.6378737),2.2728054,48.6378737
47.22Z,rue,STEPHENSON,PARIS 18,75118,75,POINT (2.3566367 48.8863262),2.3566367,48.8863262
47.22Z,avenue,CARNOT,SAINT-PIERRE-LES-NEMOURS,77431,77,POINT (2.6860218 48.2683083),2.6860218,48.2683083
47.22Z,rue,JULES VANZUPPE,IVRY-SUR-SEINE,94041,94,POINT (2.3949713 48.8203842),2.3949713,48.8203842
47.22Z,rue,D ANJOU,VERSAILLES,78646,78,POINT (2.1280948 48.7964398),2.1280948,48.7964398
47.22Z,rue,MARAT,IVRY-SUR-SEINE,94041,94,POINT (2.3840627 48.8111845),2.3840627,48.8111845
47.22Z,place,DES VICTOIRES,CORBEIL-ESSONNES,91174,91,POINT (2.4790085552323164 48.59687835),2.4790085552323164,48.59687835
47.22Z,chemin,DE BEAUVAL,MEAUX,77284,77,POINT (2.9107433 48.9551455),2.9107433,48.9551455
47.22Z,rue,HOUDAN,SCEAUX,92071,92,POINT (2.2911093 48.7788825),2.2911093,48.7788825
47.22Z,rue,PIERRE DEMOURS,PARIS 17,75117,75,POINT (2.2932016 48.8807001),2.2932016,48.8807001
47.22Z,rue,DE MEAUX,PARIS 19,75119,75,POINT (2.3713726 48.8791992),2.3713726,48.8791992
47.22Z,rue,DES SABLONS,PARIS 16,75116,75,POINT (2.283526 48.8658952),2.283526,48.8658952
47.22Z,rue,MONTMARTRE,PARIS 2,75102,75,POINT (2.3460788 48.8633331),2.3460788,48.8633331
47.22Z,avenue,DU 8 MAI 1945,VITRY-SUR-SEINE,94081,94,POINT (2.3982455 48.7844349),2.3982455,48.7844349
47.22Z,place,GASTON VIENS,ORLY,94054,94,POINT (2.4077936 48.74469),2.4077936,48.74469
47.22Z,boulevard,CHANZY,LIVRY-GARGAN,93046,93,POINT (2.5193108 48.9101097),2.5193108,48.9101097
47.22Z,rue,CUSTINE,PARIS 18,75118,75,POINT (2.347903 48.8885709),2.347903,48.8885709
47.22Z,avenue,CHARLES DE GAULLE,NEUILLY-SUR-SEINE,92051,92,POINT (2.2575484 48.8859434),2.2575484,48.8859434
47.22Z,avenue,DE STALINGRAD,ARGENTEUIL,95018,95,POINT (2.2641606 48.9508884),2.2641606,48.9508884
47.22Z,place,DES ETANGS,AULNAY-SOUS-BOIS,93005,93,POINT (2.4969726 48.9509925),2.4969726,48.9509925
47.22Z,avenue,JEAN LOLIVE,PANTIN,93055,93,POINT (2.4171443 48.893969),2.4171443,48.893969
47.22Z,rue,DES BOURGUIGNONS,BOIS-COLOMBES,92009,92,POINT (2.2728639 48.9132171),2.2728639,48.9132171
47.22Z,avenue,ARISTIDE BRIAND,ARCUEIL,94003,94,POINT (2.326195 48.8095204),2.326195,48.8095204
47.22Z,boulevard,DU MARECHAL FOCH,NEUILLY-SUR-MARNE,93050,93,POINT (2.5191588 48.8540491),2.5191588,48.8540491
47.22Z,avenue,MAURICE DAUVERGNE,LE MEE-SUR-SEINE,77285,77,POINT (2.6428546 48.5440543),2.6428546,48.5440543
47.22Z,rue,HENRI BARBUSSE,LIMEIL-BREVANNES,94044,94,POINT (2.489149 48.7487996),2.489149,48.7487996
47.22Z,rue,DE PARIS,TORCY,77468,77,POINT (2.6428683 48.8495041),2.6428683,48.8495041
47.22Z,rue,PAUL VAILLANT COUTURIER,RUEIL-MALMAISON,92063,92,POINT (2.1815934 48.8772941),2.1815934,48.8772941
47.22Z,avenue,DU PRESIDENT WILSON,SAINT-DENIS,93066,93,POINT (2.3576487 48.9205027),2.3576487,48.9205027
